Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,TotalMarkDown,Type,Size
2,2013-06-07,76.2,3.439,224.77133109379574,6.112,False,30868.519999999997,A,202307
2,2013-06-14,80.91,3.431,224.8041771512857,6.112,False,19255.61,A,202307
2,2013-06-21,81.11,3.479,224.8360887085158,6.112,False,19229.11,A,202307
2,2013-06-28,85.37,3.495,224.86709415782317,6.112,False,24897.02,A,202307
2,2013-07-05,79.48,3.422,224.8972226941604,6.21434565431926,False,36719.59999999999,A,202307
2,2013-07-12,85.41,3.4,224.92650431509534,6.21434565431926,False,15364.420000000002,A,202307
2,2013-07-19,79.16,3.556,224.95496982081124,6.21434565431926,False,7828.09,A,202307
2,2013-07-26,83.17,3.62,224.98265081410665,6.21434565431926,False,5576.8099999999995,A,202307
3,2010-02-05,45.71,2.572,214.4248812,7.368,False,0.0,B,37392
3,2010-02-12,47.93,2.548,214.5747916,7.368,True,0.0,B,37392
3,2010-02-19,47.07,2.514,214.6198868,7.368,False,0.0,B,37392
3,2010-02-26,52.05,2.561,214.6475127,7.368,False,0.0,B,37392
3,2010-03-05,53.04,2.625,214.6751386,7.368,False,0.0,B,37392
3,2010-03-12,63.08,2.667,214.7027646,7.368,False,0.0,B,37392
3,2010-03-19,60.42,2.72,214.5301219,7.368,False,0.0,B,37392
3,2010-03-26,57.06,2.732,214.3241011,7.368,False,0.0,B,37392
3,2010-04-02,65.56,2.719,214.1180803,7.343,False,0.0,B,37392
3,2010-04-09,68.0,2.77,213.9120595,7.343,False,0.0,B,37392
3,2010-04-16,66.98,2.808,213.7726889,7.343,False,0.0,B,37392
3,2010-04-23,67.87,2.795,213.7221852,7.343,False,0.0,B,37392
3,2010-04-30,70.24,2.78,213.6716815,7.343,False,0.0,B,37392
3,2010-05-07,73.47,2.835,213.6211778,7.343,False,0.0,B,37392
3,2010-05-14,77.18,2.854,213.6196139,7.343,False,0.0,B,37392
3,2010-05-21,75.81,2.826,213.9116886,7.343,False,0.0,B,37392
3,2010-05-28,78.6,2.759,214.2037634,7.343,False,0.0,B,37392
3,2010-06-04,78.53,2.705,214.4958382,7.343,False,0.0,B,37392
3,2010-06-11,82.1,2.668,214.787913,7.343,False,0.0,B,37392
3,2010-06-18,83.52,2.637,214.7858259,7.343,False,0.0,B,37392
3,2010-06-25,83.79,2.653,214.6660741,7.343,False,0.0,B,37392
3,2010-07-02,82.2,2.669,214.5463222,7.346,False,0.0,B,37392
3,2010-07-09,81.75,2.642,214.4265704,7.346,False,0.0,B,37392
3,2010-07-16,84.32,2.623,214.4176476,7.346,False,0.0,B,37392
3,2010-07-23,83.32,2.608,214.5564968,7.346,False,0.0,B,37392
3,2010-07-30,82.04,2.64,214.695346,7.346,False,0.0,B,37392
3,2010-08-06,85.13,2.627,214.8341952,7.346,False,0.0,B,37392
3,2010-08-13,86.74,2.692,214.9730444,7.346,False,0.0,B,37392
3,2010-08-20,88.02,2.664,214.9314191,7.346,False,0.0,B,37392
3,2010-08-27,86.15,2.619,214.8897938,7.346,False,0.0,B,37392
3,2010-09-03,84.16,2.577,214.8481685,7.346,False,0.0,B,37392
3,2010-09-10,80.84,2.565,214.8065431,7.346,True,0.0,B,37392
3,2010-09-17,82.36,2.582,214.8322484,7.346,False,0.0,B,37392
3,2010-09-24,76.9,2.624,214.9084516,7.346,False,0.0,B,37392
3,2010-10-01,73.6,2.603,214.9846548,7.564,False,0.0,B,37392
3,2010-10-08,66.99,2.633,215.060858,7.564,False,0.0,B,37392
3,2010-10-15,69.71,2.72,215.1293114,7.564,False,0.0,B,37392
3,2010-10-22,71.64,2.725,215.17839,7.564,False,0.0,B,37392
3,2010-10-29,72.04,2.716,215.2274686,7.564,False,0.0,B,37392
3,2010-11-05,62.94,2.689,215.2765472,7.564,False,0.0,B,37392
3,2010-11-12,62.79,2.728,215.3256258,7.564,False,0.0,B,37392
3,2010-11-19,57.72,2.771,215.2074519,7.564,False,0.0,B,37392
3,2010-11-26,68.71,2.735,215.0614025,7.564,True,0.0,B,37392
3,2010-12-03,53.76,2.708,214.9153531,7.564,False,0.0,B,37392
3,2010-12-10,51.13,2.843,214.7693037,7.564,False,0.0,B,37392
3,2010-12-17,52.2,2.869,214.704919,7.564,False,0.0,B,37392
3,2010-12-24,57.16,2.886,214.7017828,7.564,False,0.0,B,37392
3,2010-12-31,53.2,2.943,214.6986466,7.564,True,0.0,B,37392
3,2011-01-07,53.35,2.976,214.6955104,7.551,False,0.0,B,37392
3,2011-01-14,44.76,2.983,214.7470729,7.551,False,0.0,B,37392
3,2011-01-21,50.74,3.016,215.1268275,7.551,False,0.0,B,37392
3,2011-01-28,48.71,3.01,215.5065821,7.551,False,0.0,B,37392
3,2011-02-04,45.95,2.989,215.8863367,7.551,False,0.0,B,37392
3,2011-02-11,43.57,3.022,216.2660913,7.551,True,0.0,B,37392
3,2011-02-18,61.58,3.045,216.5843571,7.551,False,0.0,B,37392
3,2011-02-25,67.4,3.065,216.8780275,7.551,False,0.0,B,37392
3,2011-03-04,65.11,3.288,217.1716979,7.551,False,0.0,B,37392
3,2011-03-11,61.29,3.459,217.4653683,7.551,False,0.0,B,37392
3,2011-03-18,69.47,3.488,217.7235226,7.551,False,0.0,B,37392
3,2011-03-25,72.94,3.473,217.9674705,7.551,False,0.0,B,37392
3,2011-04-01,68.76,3.524,218.2114184,7.574,False,0.0,B,37392
3,2011-04-08,72.55,3.622,218.4553663,7.574,False,0.0,B,37392
3,2011-04-15,75.88,3.743,218.6788642,7.574,False,0.0,B,37392
3,2011-04-22,76.91,3.807,218.851237,7.574,False,0.0,B,37392
3,2011-04-29,78.69,3.81,219.0236099,7.574,False,0.0,B,37392
3,2011-05-06,69.45,3.906,219.1959827,7.574,False,0.0,B,37392
3,2011-05-13,79.87,3.899,219.3683556,7.574,False,0.0,B,37392
3,2011-05-20,75.79,3.907,219.127216,7.574,False,0.0,B,37392
3,2011-05-27,84.41,3.786,218.8860765,7.574,False,0.0,B,37392
3,2011-06-03,84.29,3.699,218.6449369,7.574,False,0.0,B,37392
3,2011-06-10,84.84,3.648,218.4037974,7.574,False,0.0,B,37392
3,2011-06-17,86.96,3.637,218.3551748,7.574,False,0.0,B,37392
3,2011-06-24,84.94,3.594,218.45094,7.574,False,0.0,B,37392
3,2011-07-01,85.1,3.524,218.5467052,7.567,False,0.0,B,37392
3,2011-07-08,85.38,3.48,218.6424704,7.567,False,0.0,B,37392
3,2011-07-15,87.14,3.575,218.7275216,7.567,False,0.0,B,37392
3,2011-07-22,86.19,3.651,218.7857881,7.567,False,0.0,B,37392
3,2011-07-29,88.07,3.682,218.8440545,7.567,False,0.0,B,37392
3,2011-08-05,88.45,3.684,218.9023209,7.567,False,0.0,B,37392
3,2011-08-12,88.88,3.638,218.9605873,7.567,False,0.0,B,37392
3,2011-08-19,88.44,3.554,219.023271,7.567,False,0.0,B,37392
3,2011-08-26,87.67,3.523,219.0866908,7.567,False,0.0,B,37392
3,2011-09-02,89.12,3.533,219.1501106,7.567,False,0.0,B,37392
3,2011-09-09,81.72,3.546,219.2135305,7.567,True,0.0,B,37392
3,2011-09-16,83.63,3.526,219.3972867,7.567,False,0.0,B,37392
3,2011-09-23,80.19,3.467,219.7414914,7.567,False,0.0,B,37392
3,2011-09-30,82.58,3.355,220.085696,7.567,False,0.0,B,37392
3,2011-10-07,75.54,3.285,220.4299007,7.197,False,0.0,B,37392
3,2011-10-14,73.75,3.274,220.7486167,7.197,False,0.0,B,37392
3,2011-10-21,69.03,3.353,220.9144005,7.197,False,0.0,B,37392
3,2011-10-28,71.04,3.372,221.0801842,7.197,False,0.0,B,37392
3,2011-11-04,59.31,3.332,221.245968,7.197,False,0.0,B,37392
3,2011-11-11,61.7,3.297,221.4117517,7.197,False,12570.119999999999,B,37392
3,2011-11-18,63.91,3.308,221.6432852,7.197,False,5217.89,B,37392
3,2011-11-25,68.0,3.236,221.9011185,7.197,True,37800.11,B,37392
3,2011-12-02,54.97,3.172,222.1589519,7.197,False,9342.900000000001,B,37392
3,2011-12-09,49.26,3.158,222.4167852,7.197,False,8040.789999999999,B,37392
3,2011-12-16,57.95,3.159,222.6426418,7.197,False,3722.77,B,37392
3,2011-12-23,53.41,3.112,222.8258628,7.197,False,1088.4,B,37392
3,2011-12-30,48.29,3.129,223.0090839,7.197,True,16730.67,B,37392
3,2012-01-06,52.42,3.157,223.1923049,6.833,False,15121.41,B,37392
3,2012-01-13,51.86,3.261,223.3755259,6.833,False,9203.56,B,37392
3,2012-01-20,56.2,3.268,223.4700552,6.833,False,3167.09,B,37392
3,2012-01-27,58.06,3.29,223.5645845,6.833,False,1457.26,B,37392
3,2012-02-03,59.33,3.36,223.6591137,6.833,False,19108.780000000002,B,37392
3,2012-02-10,51.65,3.409,223.753643,6.833,True,15007.24,B,37392
3,2012-02-17,52.39,3.51,223.9170153,6.833,False,9865.45,B,37392
3,2012-02-24,60.12,3.555,224.1320199,6.833,False,10163.310000000001,B,37392
3,2012-03-02,61.65,3.63,224.3470245,6.833,False,8344.989999999998,B,37392
3,2012-03-09,60.71,3.669,224.5620291,6.833,False,11424.859999999999,B,37392
3,2012-03-16,64.0,3.734,224.7166953,6.833,False,4073.74,B,37392
3,2012-03-23,66.53,3.787,224.7909104,6.833,False,1450.62,B,37392
3,2012-03-30,69.36,3.845,224.8651254,6.833,False,1427.8200000000002,B,37392
3,2012-04-06,73.01,3.891,224.9393405,6.664,False,6803.29,B,37392
3,2012-04-13,72.83,3.891,225.0135556,6.664,False,9089.22,B,37392
3,2012-04-20,72.05,3.877,225.0689541,6.664,False,4247.34,B,37392
3,2012-04-27,73.39,3.814,225.1243526,6.664,False,1570.1200000000001,B,37392
3,2012-05-04,79.51,3.749,225.1797511,6.664,False,5053.39,B,37392
3,2012-05-11,75.19,3.688,225.2351496,6.664,False,5227.429999999999,B,37392
3,2012-05-18,72.38,3.63,225.2512024,6.664,False,4157.32,B,37392
3,2012-05-25,78.58,3.561,225.2515168,6.664,False,4440.89,B,37392
3,2012-06-01,81.55,3.501,225.2518313,6.664,False,5453.84,B,37392
3,2012-06-08,81.65,3.452,225.2521458,6.664,False,8206.44,B,37392
3,2012-06-15,84.66,3.393,225.2644795,6.664,False,3513.78,B,37392
3,2012-06-22,82.7,3.346,225.3068615,6.664,False,4020.41,B,37392
3,2012-06-29,86.42,3.286,225.3492435,6.664,False,3883.1200000000003,B,37392
3,2012-07-06,83.14,3.227,225.3916254,6.334,False,5350.179999999999,B,37392
3,2012-07-13,82.28,3.256,225.4340074,6.334,False,3973.11,B,37392
3,2012-07-20,81.38,3.311,225.4438827,6.334,False,2044.3899999999999,B,37392
3,2012-07-27,84.94,3.407,225.4537579,6.334,False,6380.410000000001,B,37392
3,2012-08-03,86.55,3.417,225.4636332,6.334,False,8844.239999999998,B,37392
3,2012-08-10,85.85,3.494,225.4735085,6.334,False,5842.57,B,37392
3,2012-08-17,87.36,3.571,225.5558664,6.334,False,1866.43,B,37392
3,2012-08-24,83.01,3.62,225.6925864,6.334,False,5378.62,B,37392
3,2012-08-31,85.18,3.638,225.8293063,6.334,False,8824.689999999999,B,37392
3,2012-09-07,84.99,3.73,225.9660263,6.334,True,3640.87,B,37392
3,2012-09-14,78.36,3.717,226.1122067,6.334,False,7434.4,B,37392
3,2012-09-21,72.78,3.721,226.3151496,6.334,False,5723.71,B,37392
3,2012-09-28,77.46,3.666,226.5180926,6.334,False,4101.49,B,37392
3,2012-10-05,72.74,3.617,226.7210356,6.034,False,2880.8700000000003,B,37392
3,2012-10-12,70.31,3.601,226.9239785,6.034,False,1604.79,B,37392
3,2012-10-19,73.44,3.594,226.9688442,6.034,False,3722.1800000000003,B,37392
3,2012-10-26,74.66,3.506,226.9873637,6.034,False,567.35,B,37392
3,2012-11-02,61.61,3.386,227.0058832,6.034,False,5887.2,B,37392
3,2012-11-09,68.72,3.314,227.0244026,6.034,False,4223.01,B,37392
3,2012-11-16,61.1,3.252,227.0569237,6.034,False,3575.04,B,37392
3,2012-11-23,61.69,3.211,227.1081136,6.034,True,54673.130000000005,B,37392
3,2012-11-30,57.5,3.207,227.1593035,6.034,False,4893.86,B,37392
3,2012-12-07,65.09,3.198,227.2104933,6.034,False,8071.12,B,37392
3,2012-12-14,54.72,3.168,227.2717348,6.034,False,2222.97,B,37392
3,2012-12-21,59.39,3.098,227.3932855,6.034,False,4022.6499999999996,B,37392
3,2012-12-28,51.76,3.108,227.5148363,6.034,True,18093.86,B,37392
3,2013-01-04,46.52,3.161,227.6363871,6.108,False,11480.53,B,37392
3,2013-01-11,49.83,3.243,227.7579379,6.108,False,7425.81,B,37392
3,2013-01-18,49.09,3.237,227.7893692,6.108,False,2159.1,B,37392
3,2013-01-25,57.85,3.227,227.7847527,6.108,False,2290.1499999999996,B,37392
3,2013-02-01,62.81,3.244,227.7801362,6.108,False,7110.45,B,37392
3,2013-02-08,62.77,3.417,227.7755197,6.108,True,36414.01,B,37392
3,2013-02-15,57.36,3.475,227.814,6.108,False,11879.66,B,37392
3,2013-02-22,59.96,3.597,227.9602222,6.108,False,4153.110000000001,B,37392
3,2013-03-01,54.19,3.711,228.1064444,6.108,False,4485.969999999999,B,37392
3,2013-03-08,57.25,3.658,228.2526667,6.108,False,8485.42,B,37392
3,2013-03-15,61.99,3.622,228.3819613,6.108,False,4423.75,B,37392
3,2013-03-22,70.38,3.611,228.4689369,6.108,False,3746.58,B,37392
3,2013-03-29,60.69,3.606,228.5559125,6.108,False,3153.66,B,37392
3,2013-04-05,65.89,3.583,228.6428882,5.999,False,12151.529999999997,B,37392
3,2013-04-12,67.56,3.529,228.7298638,5.999,False,2459.45,B,37392
3,2013-04-19,71.69,3.451,228.7298638,5.999,False,1928.2500000000002,B,37392
3,2013-04-26,65.23,3.417,228.7298638,5.999,False,1307.28,B,37392
3,2013-05-03,69.73,3.386,228.49665657746922,5.999,False,4429.08,B,37392
3,2013-05-10,68.93,3.392,228.53231407086398,5.999,False,3199.83,B,37392
3,2013-05-17,75.33,3.454,228.56673766244216,5.999,False,4895.46,B,37392
3,2013-05-24,81.27,3.494,228.59994866762037,5.999,False,4901.860000000001,B,37392
3,2013-05-31,78.99,3.466,228.6319691847019,5.999,False,4139.630000000001,B,37392
3,2013-06-07,80.11,3.439,228.6628220948769,5.999,False,7456.359999999999,B,37392
3,2013-06-14,78.61,3.431,228.6925310622224,5.999,False,4476.31,B,37392
3,2013-06-21,82.81,3.479,228.72112053370216,5.999,False,3280.25,B,37392
3,2013-06-28,85.14,3.495,228.74861573916687,5.999,False,4383.27,B,37392
3,2013-07-05,81.59,3.422,228.7750426913539,6.081685314677344,False,7392.969999999999,B,37392
3,2013-07-12,84.86,3.4,228.80042818588754,6.081685314677344,False,4331.91,B,37392
3,2013-07-19,81.11,3.556,228.82479980127883,6.081685314677344,False,2133.04,B,37392
3,2013-07-26,85.53,3.62,228.84818589892572,6.081685314677344,False,2083.89,B,37392
4,2010-02-05,43.76,2.598,126.4420645,8.623,False,0.0,A,205863
4,2010-02-12,28.84,2.573,126.4962581,8.623,True,0.0,A,205863
4,2010-02-19,36.45,2.54,126.5262857,8.623,False,0.0,A,205863
4,2010-02-26,41.36,2.59,126.5522857,8.623,False,0.0,A,205863
4,2010-03-05,43.49,2.654,126.5782857,8.623,False,0.0,A,205863
4,2010-03-12,49.63,2.704,126.6042857,8.623,False,0.0,A,205863
4,2010-03-19,55.19,2.743,126.6066452,8.623,False,0.0,A,205863
4,2010-03-26,39.91,2.752,126.6050645,8.623,False,0.0,A,205863
4,2010-04-02,48.77,2.74,126.6034839,7.896,False,0.0,A,205863
4,2010-04-09,54.16,2.773,126.6019032,7.896,False,0.0,A,205863
4,2010-04-16,56.23,2.81,126.5621,7.896,False,0.0,A,205863
4,2010-04-23,56.87,2.805,126.4713333,7.896,False,0.0,A,205863
4,2010-04-30,53.04,2.787,126.3805667,7.896,False,0.0,A,205863
4,2010-05-07,56.77,2.836,126.2898,7.896,False,0.0,A,205863
4,2010-05-14,62.35,2.845,126.2085484,7.896,False,0.0,A,205863
4,2010-05-21,67.4,2.82,126.1843871,7.896,False,0.0,A,205863
4,2010-05-28,67.73,2.756,126.1602258,7.896,False,0.0,A,205863
4,2010-06-04,70.83,2.701,126.1360645,7.896,False,0.0,A,205863
4,2010-06-11,78.45,2.668,126.1119032,7.896,False,0.0,A,205863
4,2010-06-18,81.53,2.635,126.114,7.896,False,0.0,A,205863
4,2010-06-25,81.1,2.654,126.1266,7.896,False,0.0,A,205863
4,2010-07-02,73.66,2.668,126.1392,7.372,False,0.0,A,205863
4,2010-07-09,80.35,2.637,126.1518,7.372,False,0.0,A,205863
4,2010-07-16,78.53,2.621,126.1498065,7.372,False,0.0,A,205863
4,2010-07-23,79.78,2.612,126.1283548,7.372,False,0.0,A,205863
4,2010-07-30,80.7,2.65,126.1069032,7.372,False,0.0,A,205863
4,2010-08-06,76.53,2.64,126.0854516,7.372,False,0.0,A,205863
4,2010-08-13,78.08,2.698,126.064,7.372,False,0.0,A,205863
4,2010-08-20,78.83,2.671,126.0766452,7.372,False,0.0,A,205863
4,2010-08-27,74.44,2.621,126.0892903,7.372,False,0.0,A,205863
4,2010-09-03,76.8,2.584,126.1019355,7.372,False,0.0,A,205863
4,2010-09-10,73.54,2.574,126.1145806,7.372,True,0.0,A,205863
4,2010-09-17,64.91,2.594,126.1454667,7.372,False,0.0,A,205863
4,2010-09-24,60.96,2.642,126.1900333,7.372,False,0.0,A,205863
4,2010-10-01,63.96,2.619,126.2346,7.127,False,0.0,A,205863
4,2010-10-08,67.73,2.645,126.2791667,7.127,False,0.0,A,205863
4,2010-10-15,62.03,2.732,126.3266774,7.127,False,0.0,A,205863
4,2010-10-22,64.17,2.736,126.3815484,7.127,False,0.0,A,205863
4,2010-10-29,56.94,2.718,126.4364194,7.127,False,0.0,A,205863
4,2010-11-05,51.6,2.699,126.4912903,7.127,False,0.0,A,205863
4,2010-11-12,52.65,2.741,126.5461613,7.127,False,0.0,A,205863
4,2010-11-19,48.05,2.78,126.6072,7.127,False,0.0,A,205863
4,2010-11-26,48.08,2.752,126.6692667,7.127,True,0.0,A,205863
4,2010-12-03,46.4,2.727,126.7313333,7.127,False,0.0,A,205863
4,2010-12-10,42.4,2.86,126.7934,7.127,False,0.0,A,205863
4,2010-12-17,46.57,2.884,126.8794839,7.127,False,0.0,A,205863
4,2010-12-24,43.21,2.887,126.9835806,7.127,False,0.0,A,205863
4,2010-12-31,38.09,2.955,127.0876774,7.127,True,0.0,A,205863
4,2011-01-07,39.34,2.98,127.1917742,6.51,False,0.0,A,205863
4,2011-01-14,31.6,2.992,127.3009355,6.51,False,0.0,A,205863
4,2011-01-21,38.34,3.017,127.4404839,6.51,False,0.0,A,205863
4,2011-01-28,40.6,3.022,127.5800323,6.51,False,0.0,A,205863
4,2011-02-04,34.61,2.996,127.7195806,6.51,False,0.0,A,205863
4,2011-02-11,33.29,3.033,127.859129,6.51,True,0.0,A,205863
4,2011-02-18,48.17,3.058,127.99525,6.51,False,0.0,A,205863
4,2011-02-25,49.0,3.087,128.13,6.51,False,0.0,A,205863
4,2011-03-04,46.56,3.305,128.26475,6.51,False,0.0,A,205863
4,2011-03-11,50.93,3.461,128.3995,6.51,False,0.0,A,205863
4,2011-03-18,51.86,3.495,128.5121935,6.51,False,0.0,A,205863
4,2011-03-25,59.1,3.48,128.6160645,6.51,False,0.0,A,205863
4,2011-04-01,56.99,3.521,128.7199355,5.946,False,0.0,A,205863
4,2011-04-08,62.61,3.605,128.8238065,5.946,False,0.0,A,205863
4,2011-04-15,62.34,3.724,128.9107333,5.946,False,0.0,A,205863
4,2011-04-22,68.8,3.781,128.9553,5.946,False,0.0,A,205863
4,2011-04-29,64.22,3.781,128.9998667,5.946,False,0.0,A,205863
4,2011-05-06,63.41,3.866,129.0444333,5.946,False,0.0,A,205863
4,2011-05-13,70.65,3.872,129.089,5.946,False,0.0,A,205863
4,2011-05-20,70.49,3.881,129.0756774,5.946,False,0.0,A,205863
4,2011-05-27,73.65,3.771,129.0623548,5.946,False,0.0,A,205863
4,2011-06-03,78.26,3.683,129.0490323,5.946,False,0.0,A,205863
4,2011-06-10,80.05,3.64,129.0357097,5.946,False,0.0,A,205863
4,2011-06-17,83.51,3.618,129.0432,5.946,False,0.0,A,205863
4,2011-06-24,81.85,3.57,129.0663,5.946,False,0.0,A,205863
4,2011-07-01,84.54,3.504,129.0894,5.644,False,0.0,A,205863
4,2011-07-08,84.59,3.469,129.1125,5.644,False,0.0,A,205863
4,2011-07-15,83.27,3.563,129.1338387,5.644,False,0.0,A,205863
4,2011-07-22,82.84,3.627,129.1507742,5.644,False,0.0,A,205863
4,2011-07-29,84.36,3.659,129.1677097,5.644,False,0.0,A,205863
4,2011-08-05,86.09,3.662,129.1846452,5.644,False,0.0,A,205863
4,2011-08-12,82.98,3.617,129.2015806,5.644,False,0.0,A,205863
4,2011-08-19,82.77,3.55,129.2405806,5.644,False,0.0,A,205863
4,2011-08-26,81.47,3.523,129.2832581,5.644,False,0.0,A,205863
4,2011-09-02,77.99,3.533,129.3259355,5.644,False,0.0,A,205863
4,2011-09-09,73.34,3.554,129.3686129,5.644,True,0.0,A,205863
4,2011-09-16,72.76,3.532,129.4306,5.644,False,0.0,A,205863
4,2011-09-23,69.23,3.473,129.5183333,5.644,False,0.0,A,205863
4,2011-09-30,72.15,3.371,129.6060667,5.644,False,0.0,A,205863
4,2011-10-07,65.79,3.299,129.6938,5.143,False,0.0,A,205863
4,2011-10-14,63.75,3.283,129.7706452,5.143,False,0.0,A,205863
4,2011-10-21,64.79,3.361,129.7821613,5.143,False,0.0,A,205863
4,2011-10-28,55.31,3.362,129.7936774,5.143,False,0.0,A,205863
4,2011-11-04,49.86,3.322,129.8051935,5.143,False,0.0,A,205863
4,2011-11-11,47.12,3.286,129.8167097,5.143,False,44783.520000000004,A,205863
4,2011-11-18,50.44,3.294,129.8268333,5.143,False,11725.49,A,205863
4,2011-11-25,47.96,3.225,129.8364,5.143,True,93322.93,A,205863
4,2011-12-02,38.71,3.176,129.8459667,5.143,False,45555.68,A,205863
4,2011-12-09,31.64,3.153,129.8555333,5.143,False,25069.190000000002,A,205863
4,2011-12-16,36.44,3.149,129.8980645,5.143,False,15658.720000000001,A,205863
4,2011-12-23,35.92,3.103,129.9845484,5.143,False,9917.99,A,205863
4,2011-12-30,36.89,3.119,130.0710323,5.143,True,82098.40000000001,A,205863
4,2012-01-06,38.64,3.158,130.1575161,4.607,False,56315.600000000006,A,205863
4,2012-01-13,34.41,3.263,130.244,4.607,False,25071.67,A,205863
4,2012-01-20,42.09,3.273,130.2792258,4.607,False,11228.78,A,205863
4,2012-01-27,40.31,3.29,130.3144516,4.607,False,8029.700000000001,A,205863
4,2012-02-03,41.81,3.354,130.3496774,4.607,False,110681.95,A,205863
4,2012-02-10,33.0,3.411,130.3849032,4.607,True,42190.22,A,205863
4,2012-02-17,34.19,3.493,130.4546207,4.607,False,44771.479999999996,A,205863
4,2012-02-24,41.31,3.541,130.5502069,4.607,False,25018.85,A,205863
4,2012-03-02,50.38,3.619,130.6457931,4.607,False,34300.090000000004,A,205863
4,2012-03-09,53.63,3.667,130.7413793,4.607,False,19958.739999999998,A,205863
4,2012-03-16,59.81,3.707,130.8261935,4.607,False,16792.14,A,205863
4,2012-03-23,59.07,3.759,130.8966452,4.607,False,13938.399999999998,A,205863
4,2012-03-30,72.63,3.82,130.9670968,4.607,False,7579.16,A,205863
4,2012-04-06,67.69,3.864,131.0375484,4.308,False,24914.39,A,205863
4,2012-04-13,68.69,3.881,131.108,4.308,False,26787.25,A,205863
4,2012-04-20,68.6,3.864,131.1173333,4.308,False,14051.419999999998,A,205863
4,2012-04-27,76.47,3.81,131.1266667,4.308,False,8178.929999999999,A,205863
4,2012-05-04,80.14,3.747,131.136,4.308,False,25367.42,A,205863
4,2012-05-11,67.64,3.685,131.1453333,4.308,False,29510.05,A,205863
4,2012-05-18,68.43,3.62,131.0983226,4.308,False,11443.05,A,205863
4,2012-05-25,77.47,3.551,131.0287742,4.308,False,12646.27,A,205863
4,2012-06-01,77.41,3.483,130.9592258,4.308,False,17794.42,A,205863
4,2012-06-08,78.11,3.433,130.8896774,4.308,False,21612.94,A,205863
4,2012-06-15,80.94,3.372,130.8295333,4.308,False,24366.61,A,205863
4,2012-06-22,81.63,3.329,130.7929,4.308,False,23284.809999999998,A,205863
4,2012-06-29,84.23,3.257,130.7562667,4.308,False,12453.119999999999,A,205863
4,2012-07-06,80.37,3.187,130.7196333,4.077,False,24573.030000000002,A,205863
4,2012-07-13,76.86,3.224,130.683,4.077,False,19820.78,A,205863
4,2012-07-20,79.14,3.263,130.7012903,4.077,False,10161.029999999999,A,205863
4,2012-07-27,81.06,3.356,130.7195806,4.077,False,24492.08,A,205863
4,2012-08-03,83.86,3.374,130.737871,4.077,False,62817.53,A,205863
4,2012-08-10,83.21,3.476,130.7561613,4.077,False,25808.249999999996,A,205863
4,2012-08-17,81.41,3.552,130.7909677,4.077,False,7350.24,A,205863
4,2012-08-24,75.76,3.61,130.8381613,4.077,False,25281.54,A,205863
4,2012-08-31,76.47,3.646,130.8853548,4.077,False,33302.740000000005,A,205863
4,2012-09-07,82.09,3.709,130.9325484,4.077,True,24402.02,A,205863
4,2012-09-14,68.2,3.706,130.9776667,4.077,False,29986.41,A,205863
4,2012-09-21,68.97,3.721,131.0103333,4.077,False,22031.45,A,205863
4,2012-09-28,71.74,3.666,131.043,4.077,False,17026.98,A,205863
4,2012-10-05,63.07,3.62,131.0756667,3.879,False,16526.47,A,205863
4,2012-10-12,57.11,3.603,131.1083333,3.879,False,12455.26,A,205863
4,2012-10-19,64.46,3.61,131.1499677,3.879,False,14635.09,A,205863
